Week,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Optimization score,Campaign type,Avg. CPV,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Search impr. share,Search lost IS (rank),Bid strategy,CTR,All video ad seq. impr.,Invalid clicks,Invalid Interaction rate,Avg. CPE,Engagements,Invalid click rate,Engagement rate,Invalid Interactions,Avg. target cost per in-app action,Watch time,Impr. (co-viewed),Avg. CPM,Avg. target ROAS optimization,Avg. target ROAS,View rate (In-stream),View rate (In-feed),View rate (Shorts),Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%,Impr. (Top) %,Avg. target CPA optimization,Avg. target CPA,Views,Avg. watch time / impr.,Impr. (Abs. Top) %,Number of eligible ads,Number of disapproved keywords,Ad strength details,Number of eligible images (legacy),Number of disapproved ads,Number of eligible ad groups,Number of eligible sitelinks (legacy),Number of eligible images (upgraded),Number of eligible keywords,Number of eligible responsive search ads,Number of eligible sitelinks (upgraded),Begin checkout,Purchase,Results value,Page view,Results,Download,Measurable impr.,Measurable rate,Viewable impr. distrib.,Viewable rate,Non-viewable impr.,Measurable cost,Viewable CTR,Non-measurable impr. distrib.,Viewable impr.,Non-measurable impr.,Avg. viewable CPM,Non-viewable impr. distrib.,Conv. value / click,New customer lifetime value,Value / conv. (by conv. time),All conv. rate,All conv. value / click,Conv. value / cost,Value adjustment,Conv. value (by conv. time),Cost / all conv.,All conv. value / cost,Conv. value,Value / conv.,Conversions (by conv. time),All conv.,All conv. value,All new customer lifetime value,Value / all conv. (by conv. time),Avg. order value,Gross profit,Lead revenue,Lead cost of goods sold,All value adjustment,All conv. value (by conv. time),Revenue,Avg. cart size,Cost of goods sold,Lead gross profit,Value / all conv.,All conv. (by conv. time),Orders,Units sold,Gross profit margin,Lead units sold,Cross-sell gross profit,Cross-device conv. (by conv. time),Cross-sell units sold,Cross-device conv. value,Cross-sell revenue,Cross-sell cost of goods sold,Cross-device conv.,Cross-device conv. value (by conv. time),View-through conv.,New customers,Currency code,Recommended budget,Est. add. interactions/wk (rec. budget),Est. add. cost/wk (rec. budget),Conv. rate (current model),Conv. value / click (current model),"Conv. value (current model, by conv. time)",Cost / conv. (current model),Value / conv. (current model),"Conversions (current model, by conv. time)",Conversions (current model),Conv. value (current model),Conv. value / cost (current model),"Value / conv. (current model, by conv. time)",Campaign subtype,Location Goal for Target IS,Label,Conversion goals,Target ROAS,Max CPC Bid Limit for Target IS,Account optimization headroom,Campaign ID,Target CPA,Target Impression Share,Campaign group,Search top IS,Search lost top IS (rank),Search lost top IS (budget),Display impr. share,Click share,Search abs. top IS,Search lost abs. top IS (rank),Search lost abs. top IS (budget),Display lost IS (rank),Relative CTR,Search lost IS (budget),Search exact match IS,Display lost IS (budget),Phone calls,Phone impr.,PTR,Chat rate,Message impr.,Chats,Earned likes,Earned subscribers,Earned playlist additions,Earned views,Earned shares,Targeting changes,Bid changes,Budget changes,Status changes,Network changes,All changes,Keyword changes,Ad changes,Avg. impr. freq. / user (7 days),Unique users,1+,2+,3+,4+,5+,10+,Avg. impr. freq. / user,Avg. impr. freq. / user (30 days),Gmail forwards,Gmail saves,Gmail clicks to website,Bid strategy type,Clicks,Conv. rate,Conversions,Avg. CPC,Cost / conv.
3/11/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,734,157,21.39%,1.51,237.18,48.75%,51.25%, --,21.39%,0,16,9.25%,0,0,9.25%, --,16, --, --,734,323.13, --, --, --, --, --, --, --, --, --,92.60%, --, --,0, --,91.39%,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,5,Purchase: 5.00,0,Purchase: 5.00,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,734,0,0.00%,0.03,0,1,3.23%,0.03,0.02,0,2,46.76,0.02,5,1,2,5.07,5,0,0.96,0,0,0, --,0,2,0,0,0, --,0.99,2.07,0,0, --,0, --,0,0,1,0, --,1,0,0,0,USD, --, --, --,3.18%,0.03,2,47.44,1,2,5,5,0.02,1,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --,45.14%,54.86%,0.00%, --,51.02%,44.55%,55.45%,0.00%, --, --,0.00%,49.69%, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,157,3.18%,5,1.51,47.44
2/26/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
2/5/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
2/12/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/8/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,"1,502",344,22.90%,1.73,596.53,47.06%,52.26%, --,22.90%,0,27,7.28%,0,0,7.28%, --,27, --, --,"1,502",397.16, --, --, --, --, --, --, --, --, --,90.26%, --, --,0, --,88.80%,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,12,Purchase: 12.00,0,Purchase: 12.00,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,"1,502",0,0.00%,0.03,0,1,3.49%,0.03,0.02,0,4,49.71,0.02,12,1,4,12,12,0,1,0,0,0, --,0,4,0,0,0, --,1,4,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --,3.49%,0.03,4,49.71,1,4,12,12,0.02,1,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --,42.49%,56.82%,0.69%, --,47.91%,41.81%,57.51%,0.69%, --, --,0.69%,67.86%, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,344,3.49%,12,1.73,49.71
3/25/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,865,185,21.39%,1.88,348.05,51.08%,20.82%, --,21.39%,0,17,8.42%,0,0,8.42%, --,17, --, --,865,402.37, --, --, --, --, --, --, --, --, --,91.30%, --, --,0, --,89.95%,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,0,0,0,0,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,865,0,0.00%,0,0,1,0.00%,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0, --,0,1,0,0,0, --,0,1,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --,0.00%,0,1,0,0,1,0,0,0,1,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --,46.54%,22.78%,30.68%, --,45.51%,45.84%,23.48%,30.68%, --, --,28.11%,71.61%, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,185,0.00%,0,1.88,0
4/8/2024,Paused,UNICEF_UNICEF_Search (Category1)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,5000,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,92,"Pending: 2
No Ads: 0
Poor: 5
Average: 6
Good: 5
Excellent: 7",0,12,0,0,0,0,0,6,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,14857158687, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,0,0.00%,0,0,0
4/15/2024,Paused,UNICEF_UNICEF_Search (Brand+category)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,7,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,1,0,0,0,0,0,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --, --,20471168851, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/11/2024,Paused,UNICEF_UNICEF_Search (Brand+category)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,7,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,1,0,0,0,0,0,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --, --,20471168851, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/1/2024,Paused,UNICEF_UNICEF_Search (Brand+category)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,7,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,1,0,0,0,0,0,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --, --,20471168851, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/29/2024,Paused,UNICEF_UNICEF_Search (Brand+category)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,7,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,1,0,0,0,0,0,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --, --,20471168851, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/25/2024,Paused,UNICEF_UNICEF_Search (Category1)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,5000,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,92,"Pending: 2
No Ads: 0
Poor: 5
Average: 6
Good: 5
Excellent: 7",0,12,0,0,0,0,0,6,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,14857158687, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,0,0.00%,0,0,0
2/12/2024,Paused,UNICEF_UNICEF_Search (Brand+category)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,7,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,1,0,0,0,0,0,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --, --,20471168851, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/15/2024,Paused,UNICEF_UNICEF_Search (Category1)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,5000,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,92,"Pending: 2
No Ads: 0
Poor: 5
Average: 6
Good: 5
Excellent: 7",0,12,0,0,0,0,0,6,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,14857158687, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,0,0.00%,0,0,0
2/19/2024,Paused,UNICEF_UNICEF_Search (Category1)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,5000,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,92,"Pending: 2
No Ads: 0
Poor: 5
Average: 6
Good: 5
Excellent: 7",0,12,0,0,0,0,0,6,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,14857158687, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,0,0.00%,0,0,0
4/8/2024,Paused,UNICEF_UNICEF_Search (Brand+category)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,7,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,1,0,0,0,0,0,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --, --,20471168851, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/29/2024,Paused,UNICEF_UNICEF_Search (Category1)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,5000,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,92,"Pending: 2
No Ads: 0
Poor: 5
Average: 6
Good: 5
Excellent: 7",0,12,0,0,0,0,0,6,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,14857158687, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,0,0.00%,0,0,0
3/4/2024,Paused,UNICEF_UNICEF_Search (Category1)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,5000,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,92,"Pending: 2
No Ads: 0
Poor: 5
Average: 6
Good: 5
Excellent: 7",0,12,0,0,0,0,0,6,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,14857158687, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,0,0.00%,0,0,0
1/29/2024,Paused,UNICEF_UNICEF_Search (Brand+category)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,7,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,1,0,0,0,0,0,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,1, --,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0, --,0,1,0,0,0, --,0,1,0,0, --,0, --,1,0,0,0, --,0,1,0,0,USD, --, --, --, --,0,1,0,0,1,0,0,0,1,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --, --,20471168851, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/18/2024,Paused,UNICEF_UNICEF_Search (Brand+category)_Prospecting_Ongoing_Donaciones_RD_GoogleSearch_Adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,7,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,1,0,0,0,0,0,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --, --,20471168851, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
